filepath,filename,actor_id,emotion,emotion_code,intensity_code,statement_code,repetition_code,sample_rate,duration,pitch_mean,pitch_std,speech_energy,energy_variance,zero_crossing_rate,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_variance,mfcc_2_variance,mfcc_3_variance,mfcc_4_variance,mfcc_5_variance,mfcc_6_variance,mfcc_7_variance,mfcc_8_variance,mfcc_9_variance,mfcc_10_variance,mfcc_11_variance,mfcc_12_variance,mfcc_13_variance
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-03-02-01-01-04.wav,03-01-03-02-01-01-04.wav,4,Happy,3,2,1,1,48000,3.8705416666666665,173.33938229500552,48.16966931692385,0.013023683801293373,0.00039424464921467006,0.0715352208161157,-523.0175170898438,56.36215591430664,-22.981996536254883,0.31011173129081726,-4.165175437927246,1.4517147541046143,-12.951427459716797,0.7304489016532898,-10.074689865112305,-12.04454231262207,-4.1414313316345215,-0.471845805644989,-3.493414878845215,21765.5390625,2878.90869140625,1102.7303466796875,420.7433166503906,371.8104248046875,262.5402526855469,485.8011474609375,205.586181640625,144.103515625,261.0163269042969,109.53311920166016,145.06695556640625,133.27879333496094
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-03-02-01-02-04.wav,03-01-03-02-01-02-04.wav,4,Happy,3,2,1,2,48000,3.5702291666666666,180.91754915536762,36.324979213044394,0.01702822744846344,0.0007012977730482817,0.07622288945895522,-525.6904907226562,41.877105712890625,-21.617650985717773,0.4474611282348633,-4.348201274871826,-1.4162753820419312,-15.332188606262207,2.1437087059020996,-8.584177017211914,-9.47848892211914,-3.330712080001831,-2.785794258117676,-7.395969867706299,25547.275390625,3060.596435546875,1028.30908203125,462.5237731933594,228.04127502441406,158.40582275390625,500.76068115234375,191.97943115234375,216.04188537597656,228.4803924560547,89.6550064086914,131.87379455566406,145.25149536132812
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-03-02-02-01-04.wav,03-01-03-02-02-01-04.wav,4,Happy,3,2,2,1,48000,3.6036041666666665,132.70468568076268,29.341093249642395,0.015281268395483494,0.0005120722344145179,0.08324184079142012,-540.264404296875,43.22235107421875,-17.58955192565918,1.167435884475708,-4.497148513793945,-2.3227498531341553,-14.634725570678711,-1.789488673210144,-10.922587394714355,-10.481071472167969,-5.681402683258057,-3.5488991737365723,-8.01990795135498,25307.5859375,4635.3330078125,1008.8115844726562,549.5051879882812,267.4478759765625,229.45541381835938,363.650634765625,151.14093017578125,221.59585571289062,239.33226013183594,114.41006469726562,83.11676788330078,104.99710083007812
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-01-01-01-04.wav,03-01-04-01-01-01-04.wav,4,Sad,4,1,1,1,48000,3.370041666666667,111.4244647834763,16.644285748373868,0.0023256067652255297,1.4602574992750306e-05,0.06565374060522151,-714.926025390625,58.920169830322266,-2.2613799571990967,10.74856948852539,0.0639968067407608,4.058053016662598,-10.326864242553711,3.7461490631103516,-9.372711181640625,-5.769900321960449,-7.411601543426514,-5.204498767852783,-3.6649158000946045,24784.279296875,4185.90380859375,829.902099609375,442.1954650878906,183.748291015625,159.02545166015625,305.71221923828125,125.65451049804688,237.60606384277344,86.0830307006836,109.36031341552734,92.64202117919922,54.053951263427734
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-01-01-02-04.wav,03-01-04-01-01-02-04.wav,4,Sad,4,1,1,2,48000,3.403395833333333,134.07992032252295,34.79343280415765,0.006900381296873093,0.00011122265277663246,0.07176055908203124,-620.8027954101562,50.96894073486328,-11.08916187286377,6.051005840301514,-6.113949775695801,0.41843491792678833,-11.886857986450195,0.07523179054260254,-9.17198371887207,-11.41181755065918,-5.850647449493408,-3.6563658714294434,-5.542133331298828,24012.326171875,3878.53759765625,739.8450927734375,392.0157775878906,292.5309143066406,128.27816772460938,336.14453125,132.48135375976562,183.52340698242188,217.47848510742188,96.25811004638672,100.80692291259766,95.10148620605469
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-03-02-02-02-04.wav,03-01-03-02-02-02-04.wav,4,Happy,3,2,2,2,48000,3.7704166666666667,181.36755458007912,27.702395114445352,0.02382310852408409,0.0011416107881814241,0.10430459922316385,-481.3296813964844,45.3305778503418,-25.778419494628906,-1.0444738864898682,-6.865454196929932,-1.4418140649795532,-16.78976058959961,-3.272498846054077,-14.649791717529297,-11.086795806884766,-3.743201971054077,-4.352288246154785,-9.171732902526855,26655.259765625,3111.658447265625,1666.14404296875,413.9294738769531,485.7828369140625,298.9778137207031,500.5646667480469,172.22080993652344,231.16624450683594,199.97084045410156,106.24653625488281,118.38956451416016,121.17567443847656
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-01-02-01-04.wav,03-01-04-01-02-01-04.wav,4,Sad,4,1,2,1,48000,3.4367708333333336,112.2429985743544,45.939748185064474,0.007593323942273855,0.00010763207683339715,0.08486116486068111,-620.6483154296875,51.69318389892578,-13.69147777557373,9.169414520263672,-7.715940475463867,3.3060734272003174,-16.740507125854492,-0.4779326617717743,-10.38000774383545,-12.447654724121094,-6.012227535247803,-6.021945953369141,-7.287868022918701,27200.8515625,4704.01708984375,1173.5030517578125,607.9853515625,520.2905883789062,158.2362518310547,563.5939331054688,123.90978240966797,213.8603973388672,253.658935546875,119.9455337524414,116.08893585205078,93.13583374023438
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-01-02-02-04.wav,03-01-04-01-02-02-04.wav,4,Sad,4,1,2,2,48000,3.470125,156.08454626757674,24.40720831004414,0.00697763916105032,9.902594320010394e-05,0.08525450536809816,-626.03076171875,40.31365203857422,-14.831151008605957,6.110168933868408,-10.760503768920898,1.0036303997039795,-18.530841827392578,-1.600407361984253,-9.732135772705078,-13.919212341308594,-5.187502861022949,-4.811302661895752,-7.581247806549072,24488.134765625,4274.8388671875,972.2821044921875,553.4994506835938,571.3327026367188,162.08871459960938,522.5514526367188,108.44113159179688,175.81324768066406,311.22119140625,78.80104064941406,121.98993682861328,112.5124282836914
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-02-01-01-04.wav,03-01-04-02-01-01-04.wav,4,Sad,4,2,1,1,48000,3.6703333333333332,207.15180226870527,30.52660235782077,0.012156547047197819,0.00030322381644509733,0.07958701313405797,-565.6974487304688,46.10334396362305,-24.922595977783203,1.4601399898529053,-7.869358539581299,-0.33926498889923096,-17.83896827697754,-4.99601936340332,-11.284071922302246,-13.911070823669434,-5.638132095336914,-1.62995445728302,-6.687960147857666,24469.49609375,3080.34716796875,1218.1759033203125,516.2080688476562,342.609375,156.75885009765625,473.7645263671875,208.80323791503906,201.27490234375,354.1183776855469,141.31703186035156,93.63148498535156,126.83612060546875
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-02-01-02-04.wav,03-01-04-02-01-02-04.wav,4,Sad,4,2,1,2,48000,3.7704375,212.5027635844657,50.170074132483634,0.01478952169418335,0.0005313582951202989,0.08277056850282485,-525.3171997070312,37.810821533203125,-19.176700592041016,2.400123119354248,-9.788604736328125,-3.312877655029297,-13.756035804748535,-1.5912617444992065,-6.910181045532227,-10.687583923339844,-4.789827823638916,-0.9323877692222595,-2.8365776538848877,20036.109375,2334.231689453125,893.0978393554688,414.0673522949219,486.5174865722656,165.10496520996094,376.8564147949219,272.7674865722656,169.59738159179688,223.73878479003906,102.26443481445312,107.75428009033203,101.58000183105469
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-02-02-01-04.wav,03-01-04-02-02-01-04.wav,4,Sad,4,2,2,1,48000,3.7704375,229.39407213655156,98.23795864279603,0.028622519224882126,0.0017214874969795346,0.09677072298728813,-479.5993957519531,31.60653305053711,-34.47008514404297,-2.6496241092681885,-14.194379806518555,-5.019083499908447,-21.57961654663086,-9.044330596923828,-14.256279945373535,-16.108360290527344,-5.293346881866455,-4.503990173339844,-6.320964336395264,18378.1328125,2351.72412109375,2017.8984375,539.1781005859375,685.8906860351562,231.96572875976562,619.2820434570312,198.4947052001953,265.54107666015625,390.8369140625,145.6434783935547,123.39735412597656,102.55137634277344
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-01-01-01-04.wav,03-01-05-01-01-01-04.wav,4,Angry,5,1,1,1,48000,3.703708333333333,119.66007289595535,32.713819536318084,0.0073440237902104855,0.00014963955618441105,0.06976528825431035,-585.7501831054688,52.76343536376953,-10.848470687866211,5.038836479187012,-3.499607563018799,-2.7646467685699463,-9.978086471557617,-1.5135899782180786,-9.52038288116455,-9.05754566192627,-5.041693210601807,-4.515839099884033,-3.7248730659484863,20055.833984375,4376.02685546875,922.3402709960938,443.59735107421875,304.7705078125,223.75494384765625,227.06622314453125,182.4156951904297,200.46478271484375,166.03738403320312,114.39405059814453,93.59691619873047,72.9942398071289
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-04-02-02-02-04.wav,03-01-04-02-02-02-04.wav,4,Sad,4,2,2,2,48000,3.7704375,193.14547737931247,56.90879026705639,0.019695265218615532,0.0006945591303519905,0.099023161634887,-506.00177001953125,37.360923767089844,-30.697751998901367,1.1577399969100952,-10.724967002868652,-0.7350995540618896,-21.25682258605957,-4.794428825378418,-11.756956100463867,-14.051928520202637,-5.895700931549072,-6.449944496154785,-8.037616729736328,21881.7109375,3332.894775390625,1756.57666015625,593.947265625,647.9677734375,287.17333984375,594.9195556640625,164.0674591064453,239.82534790039062,321.4075622558594,133.88267517089844,155.7730255126953,101.10015106201172
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-01-01-02-04.wav,03-01-05-01-01-02-04.wav,4,Angry,5,1,1,2,48000,3.6036041666666665,144.89269370553737,44.46979110210941,0.009499143809080124,0.00024924802710302174,0.06292327339127218,-561.96044921875,47.47392654418945,-13.25172233581543,4.471132278442383,-4.50300931930542,-4.604955673217773,-10.232054710388184,0.185822531580925,-8.084239959716797,-9.68056583404541,-3.9618136882781982,-3.30389404296875,-4.050736427307129,20940.466796875,3697.3828125,974.2512817382812,517.2604370117188,246.19581604003906,195.17318725585938,273.8824462890625,134.82415771484375,200.02093505859375,205.7852325439453,100.04421997070312,117.39276123046875,88.59928894042969
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-01-02-01-04.wav,03-01-05-01-02-01-04.wav,4,Angry,5,1,2,1,48000,3.470125,129.8724662039516,45.11659427368058,0.010964017361402512,0.0002446212456561625,0.0911842767446319,-581.2423706054688,45.47343063354492,-13.17867660522461,4.510519981384277,-7.382491111755371,-1.8964873552322388,-13.717880249023438,-0.9018182754516602,-11.908791542053223,-10.635848045349121,-6.417118549346924,-4.595912933349609,-6.111220359802246,29029.0859375,5058.65478515625,981.8948364257812,418.3893737792969,364.55126953125,338.815673828125,369.3986511230469,113.48485565185547,287.6924133300781,204.8031463623047,103.69900512695312,120.33375549316406,81.12519836425781
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-02-01-01-04.wav,03-01-05-02-01-01-04.wav,4,Angry,5,2,1,1,48000,3.7704375,188.77006875684654,43.11561899421189,0.034486155956983566,0.0036389403976500034,0.08793200476694915,-434.0780029296875,36.96174240112305,-23.049945831298828,3.0066394805908203,-9.176473617553711,-5.653896331787109,-12.089822769165039,4.583840370178223,-11.56251335144043,-8.591843605041504,-2.2546980381011963,-5.7823357582092285,-5.21415376663208,24300.203125,1982.821533203125,1058.0712890625,565.916748046875,593.0015869140625,208.21226501464844,374.02777099609375,175.92782592773438,254.18685913085938,182.45486450195312,140.0071563720703,118.86459350585938,128.21414184570312
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-01-02-02-04.wav,03-01-05-01-02-02-04.wav,4,Angry,5,1,2,2,48000,3.7370625,114.16358695589908,29.920703503250888,0.007679135538637638,0.00010451708658365533,0.08272958956552706,-605.2988891601562,54.979652404785156,-13.335759162902832,6.3971452713012695,-6.18415641784668,-2.463428020477295,-11.923445701599121,-0.2931624948978424,-12.15719223022461,-9.662139892578125,-5.59929084777832,-3.492915630340576,-3.3241641521453857,26204.876953125,6283.03125,951.70068359375,641.4779663085938,396.40069580078125,349.57427978515625,315.7129211425781,92.78147888183594,259.9443664550781,180.24417114257812,111.69375610351562,96.78396606445312,48.0821647644043
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-02-01-02-04.wav,03-01-05-02-01-02-04.wav,4,Angry,5,2,1,2,48000,3.8705208333333334,147.33596083210662,64.444137319498,0.026138100773096085,0.001847828272730112,0.08342480199724518,-458.0808410644531,40.766578674316406,-21.14019203186035,4.420616149902344,-9.136565208435059,-6.276565074920654,-12.10126781463623,1.5584242343902588,-11.6716947555542,-10.561808586120605,-2.900400400161743,-3.528738021850586,-5.110013484954834,24376.8671875,2609.83447265625,1132.3089599609375,583.4952392578125,380.1478271484375,215.78184509277344,318.4084167480469,213.46865844726562,277.19586181640625,203.74302673339844,128.0143280029297,125.36878204345703,110.98904418945312
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-02-02-01-04.wav,03-01-05-02-02-01-04.wav,4,Angry,5,2,2,1,48000,3.7036875,162.09663248555353,33.55652393415786,0.03825138881802559,0.003744956338778138,0.13943937455100575,-423.4917297363281,31.004133224487305,-22.148771286010742,3.4257359504699707,-9.467512130737305,-3.377964735031128,-17.521366119384766,1.2703157663345337,-14.576900482177734,-11.131799697875977,-2.0783727169036865,-4.462132453918457,-4.330826759338379,24894.4765625,2742.754638671875,1399.4749755859375,333.29461669921875,446.2944641113281,296.26806640625,499.94952392578125,140.7701416015625,382.0880126953125,210.44020080566406,93.17151641845703,94.638916015625,65.94657135009766
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-06-01-01-01-04.wav,03-01-06-01-01-01-04.wav,4,Fear,6,1,1,1,48000,3.3032916666666665,153.75629415044185,26.06592814071161,0.00801992230117321,0.00015284772962331772,0.0804750504032258,-589.78466796875,48.458621978759766,-17.035289764404297,3.678278923034668,-7.437756538391113,-0.8823829889297485,-10.653129577636719,0.3337927460670471,-10.826944351196289,-13.163970947265625,-6.807016849517822,-2.859560489654541,-5.585235595703125,21618.232421875,3434.2109375,686.492431640625,635.913330078125,223.16839599609375,142.74261474609375,306.5277099609375,70.27323913574219,189.97543334960938,219.86061096191406,134.96315002441406,62.160457611083984,119.75971221923828
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-05-02-02-02-04.wav,03-01-05-02-02-02-04.wav,4,Angry,5,2,2,2,48000,3.8371666666666666,204.33247288404309,69.54153270872044,0.02570558339357376,0.0013671056367456913,0.10625949435763889,-477.7969970703125,31.89479637145996,-23.476091384887695,2.052140712738037,-16.892900466918945,-7.158306121826172,-16.53423309326172,2.093183994293213,-16.666027069091797,-9.39095687866211,-4.582633018493652,-6.798018932342529,-5.869927883148193,29784.30078125,3116.385498046875,1415.8648681640625,563.0040893554688,729.3380126953125,442.9159851074219,422.3261413574219,108.32124328613281,432.8708190917969,186.7914276123047,101.52444458007812,164.4952392578125,105.41283416748047
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-06-01-01-02-04.wav,03-01-06-01-01-02-04.wav,4,Fear,6,1,1,2,48000,3.2365833333333334,159.86273604548313,22.919909526701275,0.009617505595088005,0.00021040062711108476,0.07798044305098684,-572.09423828125,50.042564392089844,-21.697389602661133,4.183290004730225,-5.042516708374023,-0.8314681053161621,-14.074544906616211,-0.05043330788612366,-10.486915588378906,-10.856223106384277,-6.2900614738464355,-3.3590667247772217,-6.941516399383545,23817.9375,3371.08837890625,841.18017578125,676.643798828125,232.49098205566406,136.99974060058594,364.77337646484375,85.28582763671875,185.30804443359375,187.64149475097656,105.52920532226562,66.5270004272461,97.71432495117188
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-01-04.wav,03-01-06-01-02-01-04.wav,4,Fear,6,1,2,1,48000,3.470125,150.32231487537334,13.840642073418897,0.010200057178735733,0.00020539948309306055,0.08270975124616564,-584.6253662109375,47.728267669677734,-14.669301986694336,4.112194061279297,-5.608371257781982,1.6194792985916138,-12.514425277709961,-1.5982171297073364,-11.525729179382324,-12.267549514770508,-6.114126682281494,-2.2879748344421387,-7.767298221588135,24590.599609375,4037.20947265625,787.3692016601562,609.0789184570312,355.51690673828125,214.78704833984375,381.13751220703125,91.91865539550781,197.03140258789062,202.3187713623047,110.00537109375,87.52869415283203,140.43821716308594
audio data\Audios\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-02-04.wav,03-01-06-01-02-02-04.wav,4,Fear,6,1,2,2,48000,3.470125,149.88587077403596,14.955992835024329,0.00976191833615303,0.00019714716472662985,0.08137371788726994,-578.8704833984375,45.90098571777344,-12.97632884979248,3.7696309089660645,-7.435760974884033,0.3107064664363861,-11.269980430603027,-0.6254528760910034,-9.921249389648438,-11.898967742919922,-7.791872501373291,-3.5014262199401855,-6.501744747161865,21241.365234375,3958.433349609375,639.90673828125,602.1316528320312,404.8587951660156,246.0065155029297,296.0085754394531,80.3340072631836,155.00143432617188,185.57569885253906,107.030517578125,78.559326171875,89.87755584716797
