filename,actual_emotion,predicted_emotion,predicted_stress,angry_probability,disgust_probability,fear_probability,happy_probability,sad_probability,surprise_probability,neutral_probability,confidence
18599.png,Happy,Happy,Healthy,0.019335825,0.004753468,0.0030761817,0.9492383,0.0063933595,0.0016822761,0.01552058,0.9492383
1860.png,Happy,Happy,Healthy,0.1692987,0.025791746,0.040521074,0.55155873,0.10684361,0.011786941,0.09419918,0.55155873
18600.png,Happy,Happy,Healthy,0.020443227,0.006983335,0.005044619,0.9502748,0.0069002095,0.0038841004,0.0064697573,0.9502748
18601.png,Happy,Happy,Healthy,0.015929652,0.010961714,0.016266748,0.89885455,0.016400913,0.017628761,0.023957787,0.89885455
18607.png,Happy,Happy,Healthy,0.12049977,0.03706604,0.15518801,0.32847172,0.019537035,0.31694895,0.022288518,0.32847172
1861.png,Happy,Fear,Moderate_Stress,0.22870769,0.058884062,0.32016733,0.07961768,0.10930837,0.0815999,0.121715024,0.32016733
18629.png,Happy,Happy,Healthy,0.25752473,0.12723903,0.0931387,0.3077338,0.10183313,0.050417684,0.062113002,0.3077338
18634.png,Happy,Happy,Healthy,0.041605998,0.011418962,0.01816501,0.5991262,0.12941892,0.0016301087,0.19863468,0.5991262
18638.png,Happy,Happy,Healthy,0.008002896,0.008878871,0.005971048,0.95275503,0.0060974164,0.0072668893,0.011027883,0.95275503
18647.png,Happy,Happy,Healthy,0.0033863862,0.0044552176,0.0023143957,0.9872199,0.0015815006,0.00032856807,0.00071398186,0.9872199
18649.png,Happy,Happy,Healthy,0.028166104,0.010306525,0.023580907,0.8518797,0.03288752,0.01224316,0.04093602,0.8518797
18650.png,Happy,Happy,Healthy,0.03903439,0.006654511,0.011410315,0.9159296,0.011767573,0.0047941385,0.0104095405,0.9159296
18655.png,Happy,Happy,Healthy,0.016358722,0.0028503204,0.008155966,0.9522105,0.0113471225,0.003700057,0.005377285,0.9522105
18656.png,Happy,Happy,Healthy,0.06076952,0.018546943,0.023945268,0.7409476,0.058592808,0.010537201,0.08666067,0.7409476
18657.png,Happy,Happy,Healthy,0.23372951,0.043555457,0.096565954,0.46202254,0.07537595,0.022882158,0.06586846,0.46202254
18659.png,Happy,Sad,Mild_Stress,0.13549349,0.032952435,0.21563876,0.098010115,0.41746992,0.019532282,0.08090297,0.41746992
1866.png,Happy,Sad,Mild_Stress,0.19270769,0.009130987,0.08010549,0.15179835,0.28548694,0.016523587,0.26424703,0.28548694
18662.png,Happy,Happy,Healthy,0.024504803,0.039750613,0.009988629,0.8703842,0.03094561,0.0016755067,0.02275065,0.8703842
18666.png,Happy,Angry,Severe_Stress,0.67218137,0.019775266,0.13843699,0.076769695,0.011197063,0.07819142,0.003448139,0.67218137
18669.png,Happy,Neutral,Healthy,0.0809069,0.01429584,0.15161732,0.019856505,0.17927867,0.23264599,0.32139882,0.32139882
18674.png,Happy,Happy,Healthy,0.19057001,0.03302247,0.114921324,0.44106495,0.047664277,0.14847325,0.024283767,0.44106495
18683.png,Happy,Angry,Severe_Stress,0.4360951,0.087641366,0.11472913,0.04439131,0.24824901,0.01214115,0.05675295,0.4360951
18685.png,Happy,Happy,Healthy,0.047480825,0.054088194,0.034003936,0.7329423,0.07042774,0.014429519,0.04662748,0.7329423
1869.png,Happy,Happy,Healthy,0.0750829,0.22578853,0.22629926,0.23174961,0.14189607,0.023601893,0.07558174,0.23174961
18699.png,Happy,Sad,Mild_Stress,0.14734983,0.05763451,0.040797744,0.230712,0.43050343,0.0014817662,0.09152073,0.43050343
187.png,Happy,Happy,Healthy,0.28540996,0.040552832,0.021915184,0.60849184,0.01890818,0.008285237,0.016436871,0.60849184
1870.png,Happy,Happy,Healthy,0.054996483,0.023933722,0.043906465,0.54535717,0.27632192,0.0018400433,0.053644236,0.54535717
18700.png,Happy,Happy,Healthy,0.07215587,0.06656993,0.08727176,0.36729497,0.1920316,0.028465722,0.18621011,0.36729497
18705.png,Happy,Happy,Healthy,0.010752752,0.005630776,0.004323951,0.96317226,0.0042036963,0.003113818,0.008802873,0.96317226
18710.png,Happy,Happy,Healthy,0.0070834095,0.0018092511,0.0039086905,0.93601924,0.0078001865,0.005344697,0.03803459,0.93601924
18711.png,Happy,Happy,Healthy,0.008457916,0.0079563735,0.00941295,0.8518015,0.02935403,0.0023771694,0.09063995,0.8518015
18714.png,Happy,Happy,Healthy,0.0054155085,0.0021948798,0.0031401783,0.97880006,0.0056634583,0.00038955736,0.0043962556,0.97880006
18719.png,Happy,Happy,Healthy,0.09328303,0.045470826,0.12627134,0.43476152,0.11750023,0.11048469,0.07222841,0.43476152
18722.png,Happy,Happy,Healthy,0.042520363,0.006140349,0.015019306,0.8471347,0.019311555,0.0106829,0.059190772,0.8471347
18723.png,Happy,Happy,Healthy,0.07976567,0.022867609,0.085148625,0.39899588,0.20717907,0.019682735,0.18636039,0.39899588
18726.png,Happy,Happy,Healthy,0.030811839,0.004913253,0.016351221,0.91712856,0.021612247,0.0042238515,0.0049589667,0.91712856
18729.png,Happy,Happy,Healthy,0.13486227,0.10111803,0.036449138,0.52120185,0.059696913,0.0060734972,0.14059834,0.52120185
18733.png,Happy,Happy,Healthy,0.036321696,0.0206889,0.012575192,0.8150719,0.065388486,0.0022993442,0.04765455,0.8150719
18740.png,Happy,Sad,Mild_Stress,0.21014991,0.06577417,0.19310488,0.10460626,0.24570942,0.039805844,0.1408495,0.24570942
18743.png,Happy,Happy,Healthy,0.05122518,0.093890615,0.035285413,0.5969059,0.1911894,0.0021666796,0.02933687,0.5969059
18744.png,Happy,Happy,Healthy,0.04211933,0.0082397275,0.012988434,0.84250057,0.06293672,0.002869018,0.028346302,0.84250057
18746.png,Happy,Happy,Healthy,0.031399347,0.016921539,0.022532718,0.8766901,0.025377365,0.016197938,0.010880985,0.8766901
18747.png,Happy,Happy,Healthy,0.23687474,0.03218967,0.17060041,0.47169623,0.0275168,0.050681107,0.010440997,0.47169623
18751.png,Happy,Fear,Moderate_Stress,0.17552313,0.06209788,0.33819258,0.053617075,0.22143546,0.07510356,0.07403029,0.33819258
18752.png,Happy,Happy,Healthy,0.009972577,0.004929362,0.0072916024,0.9589212,0.007087117,0.004361389,0.007436814,0.9589212
18755.png,Happy,Sad,Mild_Stress,0.13019505,0.04607348,0.14227933,0.13186969,0.38390544,0.016002178,0.14967482,0.38390544
18756.png,Happy,Happy,Healthy,0.011602269,0.012278537,0.008658157,0.9500686,0.007177265,0.001567217,0.008648005,0.9500686
18759.png,Happy,Happy,Healthy,0.019193102,0.014442135,0.01264747,0.8909289,0.01760008,0.021514544,0.023673711,0.8909289
18767.png,Happy,Happy,Healthy,0.013677022,0.0097039975,0.0066054706,0.9425003,0.014466907,0.0013454594,0.011700903,0.9425003
18776.png,Happy,Neutral,Healthy,0.21799724,0.019178616,0.060067106,0.08022923,0.24069765,0.013727407,0.36810267,0.36810267
18782.png,Happy,Neutral,Healthy,0.07138786,0.18245704,0.045871872,0.06163022,0.08174267,0.0059994822,0.55091083,0.55091083
18783.png,Happy,Happy,Healthy,0.027574811,0.011780676,0.008689613,0.85594845,0.019787833,0.003921965,0.072296575,0.85594845
18786.png,Happy,Happy,Healthy,0.007498836,0.0015689038,0.0039081066,0.9732089,0.00894288,0.0013003749,0.0035720568,0.9732089
18792.png,Happy,Happy,Healthy,0.009392342,0.0048358096,0.0049959403,0.9239776,0.014833642,0.0028630178,0.039101534,0.9239776
18793.png,Happy,Happy,Healthy,0.10568666,0.019377416,0.06296624,0.6171494,0.035745937,0.12130252,0.03777181,0.6171494
18796.png,Happy,Sad,Mild_Stress,0.101749465,0.027764732,0.23352589,0.215575,0.23666176,0.083199084,0.101524055,0.23666176
18809.png,Happy,Disgust,Moderate_Stress,0.14553788,0.46581036,0.055197775,0.27522567,0.049227443,0.0028529086,0.006148072,0.46581036
1881.png,Happy,Neutral,Healthy,0.055009086,0.044184204,0.057848927,0.11565201,0.1179406,0.09247596,0.5168892,0.5168892
18815.png,Happy,Happy,Healthy,0.022527933,0.033230275,0.02511278,0.74352354,0.052818604,0.007941267,0.11484562,0.74352354
18822.png,Happy,Disgust,Moderate_Stress,0.09210879,0.40833247,0.061954156,0.2991619,0.09990627,0.0042952616,0.03424108,0.40833247
18826.png,Happy,Fear,Moderate_Stress,0.076866254,0.01261661,0.35740313,0.020674888,0.116988294,0.31864482,0.09680601,0.35740313
18827.png,Happy,Sad,Mild_Stress,0.27197364,0.1903159,0.06536515,0.084045626,0.27484268,0.005226153,0.108230814,0.27484268
18831.png,Happy,Happy,Healthy,0.08055257,0.032561958,0.04706724,0.3729429,0.21416698,0.002415147,0.25029323,0.3729429
18834.png,Happy,Happy,Healthy,0.01803456,0.03546322,0.0070235827,0.87659425,0.02940145,0.001119361,0.03236365,0.87659425
18835.png,Happy,Happy,Healthy,0.042531475,0.0168234,0.010771306,0.90635484,0.008227599,0.0076801996,0.0076110703,0.90635484
18843.png,Happy,Happy,Healthy,0.107475646,0.1465262,0.06729471,0.27480397,0.17411615,0.007908009,0.22187532,0.27480397
18844.png,Happy,Happy,Healthy,0.1861961,0.057873465,0.06448879,0.5447724,0.072343275,0.021322343,0.053003624,0.5447724
18847.png,Happy,Happy,Healthy,0.07386313,0.037101053,0.04415376,0.75323683,0.068831265,0.008693936,0.014120127,0.75323683
18849.png,Happy,Happy,Healthy,0.0074769272,0.008839004,0.004788294,0.9676288,0.0046189013,0.0022590803,0.004388935,0.9676288
1885.png,Happy,Happy,Healthy,0.00012735992,6.499934e-05,0.0002680828,0.9983809,0.00012916581,0.00032075183,0.00070879865,0.9983809
18853.png,Happy,Sad,Mild_Stress,0.06972545,0.10800177,0.07145358,0.26518565,0.31586024,0.005834749,0.16393848,0.31586024
18858.png,Happy,Happy,Healthy,0.038527213,0.015144888,0.027893813,0.80242723,0.067306265,0.005887177,0.04281326,0.80242723
1886.png,Happy,Happy,Healthy,0.071971186,0.02638293,0.013679416,0.836683,0.039032426,0.0010408432,0.011210126,0.836683
18861.png,Happy,Happy,Healthy,0.036016252,0.0644529,0.041409355,0.43653342,0.23198184,0.0077545564,0.1818516,0.43653342
18867.png,Happy,Happy,Healthy,0.037971392,0.02858274,0.027826816,0.5462775,0.14189442,0.006768322,0.21067871,0.5462775
1887.png,Happy,Happy,Healthy,0.012246138,0.0042530056,0.0075033144,0.9600786,0.0043085753,0.0060404753,0.005569835,0.9600786
18871.png,Happy,Happy,Healthy,0.16772002,0.03201272,0.04335707,0.6146322,0.08806234,0.00534583,0.048869804,0.6146322
18873.png,Happy,Happy,Healthy,0.018636385,0.0024965766,0.004495193,0.9490783,0.006354137,0.0028296234,0.01610982,0.9490783
18875.png,Happy,Happy,Healthy,0.009510954,0.016663486,0.0054652183,0.9450367,0.0073786504,0.002105517,0.013839385,0.9450367
1888.png,Happy,Happy,Healthy,0.0017383,0.0007296949,0.0014909582,0.9872383,0.001203805,0.0011696484,0.0064292825,0.9872383
18885.png,Happy,Happy,Healthy,0.058068853,0.034624238,0.04740638,0.7324638,0.04693609,0.014579768,0.06592085,0.7324638
18898.png,Happy,Happy,Healthy,0.14766286,0.10045023,0.0493224,0.58190167,0.060501214,0.018653298,0.041508332,0.58190167
18901.png,Happy,Happy,Healthy,0.21340264,0.07141655,0.20762283,0.24630418,0.20880684,0.031006712,0.021440264,0.24630418
18902.png,Happy,Happy,Healthy,0.15224515,0.05532385,0.074294895,0.46308532,0.122040085,0.04763289,0.085377775,0.46308532
18904.png,Happy,Happy,Healthy,0.19546612,0.11033579,0.19311473,0.2905958,0.04725637,0.13531928,0.027911898,0.2905958
18907.png,Happy,Angry,Severe_Stress,0.35600927,0.06293027,0.14203675,0.027457522,0.1926981,0.054283857,0.1645842,0.35600927
18917.png,Happy,Happy,Healthy,0.11093573,0.068057686,0.043455422,0.58536667,0.11156678,0.009118501,0.07149921,0.58536667
18922.png,Happy,Happy,Healthy,0.04956444,0.034318075,0.02275456,0.8518036,0.017332096,0.009524884,0.0147022605,0.8518036
18929.png,Happy,Happy,Healthy,0.039569635,0.014904565,0.0270514,0.5670601,0.05192262,0.02919798,0.27029368,0.5670601
1893.png,Happy,Happy,Healthy,0.006328247,0.0018394117,0.0037632256,0.95133287,0.0062730364,0.0017702148,0.028693087,0.95133287
18930.png,Happy,Happy,Healthy,0.09679598,0.02248358,0.04307885,0.7523313,0.053758,0.013248457,0.018303793,0.7523313
18933.png,Happy,Happy,Healthy,0.030059956,0.010939451,0.014896905,0.8407133,0.03484418,0.006152858,0.06239338,0.8407133
18934.png,Happy,Sad,Mild_Stress,0.15615422,0.109588794,0.119312406,0.15710162,0.29278785,0.010684612,0.1543705,0.29278785
18942.png,Happy,Angry,Severe_Stress,0.29506636,0.29334596,0.16047694,0.022273447,0.13111456,0.015743427,0.0819793,0.29506636
18944.png,Happy,Happy,Healthy,0.060209893,0.025796248,0.022142986,0.64417493,0.14159155,0.0062357113,0.09984866,0.64417493
18945.png,Happy,Happy,Healthy,0.0057316776,0.007842748,0.0022201207,0.9765528,0.0038287477,0.0013076364,0.0025162983,0.9765528
18948.png,Happy,Happy,Healthy,0.33492598,0.03150154,0.09215096,0.33593708,0.10043799,0.053766303,0.051280167,0.33593708
18950.png,Happy,Happy,Healthy,0.06009807,0.018953137,0.02866132,0.7828728,0.05922848,0.005678626,0.044507604,0.7828728
18952.png,Happy,Happy,Healthy,0.0059524304,0.00458896,0.0036311443,0.9641894,0.008853838,0.0015831594,0.011201097,0.9641894
18957.png,Happy,Happy,Healthy,0.007144854,0.0091173295,0.0075071706,0.9363733,0.006087257,0.0021912046,0.031578947,0.9363733
18961.png,Happy,Fear,Moderate_Stress,0.29543456,0.021622844,0.36247763,0.02982075,0.14738432,0.09480823,0.04845165,0.36247763
18965.png,Happy,Happy,Healthy,0.0016076292,0.0012707472,0.0020329664,0.9877929,0.0028761972,0.001208255,0.0032113988,0.9877929
18975.png,Happy,Happy,Healthy,0.1270804,0.048969425,0.041359235,0.6183162,0.08275069,0.010882763,0.0706413,0.6183162
18979.png,Happy,Angry,Severe_Stress,0.37314394,0.21463345,0.15863247,0.089162484,0.106770754,0.035575207,0.022081653,0.37314394
1898.png,Happy,Happy,Healthy,0.028600171,0.015359481,0.028877381,0.8781452,0.0075650904,0.028881902,0.012570622,0.8781452
18980.png,Happy,Happy,Healthy,0.0133106075,0.008218995,0.0055770082,0.9434086,0.010763362,0.0016922564,0.017029153,0.9434086
18985.png,Happy,Happy,Healthy,0.12498272,0.017996926,0.07804481,0.61128813,0.0918464,0.040184457,0.035656516,0.61128813
18990.png,Happy,Happy,Healthy,0.16467716,0.0520128,0.07167429,0.54673153,0.123405196,0.006885459,0.0346136,0.54673153
1900.png,Happy,Angry,Severe_Stress,0.24624471,0.024128927,0.1751348,0.21460716,0.119039446,0.14882323,0.072021686,0.24624471
19002.png,Happy,Happy,Healthy,0.007930066,0.013209142,0.006867887,0.928118,0.026420048,0.00036977069,0.017085131,0.928118
19004.png,Happy,Happy,Healthy,0.0068997466,0.012831949,0.005754803,0.9415783,0.010949783,0.003340081,0.018645175,0.9415783
19006.png,Happy,Happy,Healthy,0.085325964,0.052442297,0.08307718,0.45325553,0.20410132,0.021119831,0.10067788,0.45325553
19008.png,Happy,Happy,Healthy,0.0147685,0.00958452,0.017931564,0.9375598,0.010175489,0.003998401,0.005981662,0.9375598
19011.png,Happy,Happy,Healthy,0.017841417,0.006210889,0.006123179,0.950776,0.0064939703,0.003160031,0.009394441,0.950776
19012.png,Happy,Happy,Healthy,0.0019538205,0.00035133227,0.001452078,0.99163693,0.0023920555,0.00035271043,0.0018610656,0.99163693
19013.png,Happy,Happy,Healthy,0.31083083,0.07597814,0.07194553,0.43411046,0.047114376,0.031100148,0.028920574,0.43411046
19017.png,Happy,Happy,Healthy,0.018194243,0.05229166,0.018709911,0.8722547,0.023390435,0.005044741,0.010114337,0.8722547
19019.png,Happy,Happy,Healthy,0.06851404,0.030195223,0.021469207,0.7685531,0.05898309,0.0061726184,0.04611268,0.7685531
19021.png,Happy,Happy,Healthy,0.0036827116,0.0012304299,0.0024541742,0.9825708,0.0071715564,0.0006363122,0.0022539666,0.9825708
19025.png,Happy,Disgust,Moderate_Stress,0.19514818,0.2772888,0.08807705,0.118375674,0.17554803,0.008916475,0.13664578,0.2772888
19026.png,Happy,Happy,Healthy,0.0058985883,0.0058904127,0.0058641783,0.9460203,0.0056193606,0.009737621,0.020969644,0.9460203
19031.png,Happy,Happy,Healthy,0.024718337,0.027848303,0.01344802,0.8915184,0.032933902,0.004381769,0.0051511033,0.8915184
19033.png,Happy,Neutral,Healthy,0.1410117,0.036283687,0.058491927,0.10845842,0.22469582,0.015077654,0.4159808,0.4159808
19035.png,Happy,Happy,Healthy,0.050814923,0.0063232365,0.04893786,0.71980613,0.08944879,0.018391252,0.066277735,0.71980613
19036.png,Happy,Happy,Healthy,0.030973157,0.011518596,0.027373858,0.77327853,0.064546205,0.022829182,0.069480486,0.77327853
19037.png,Happy,Happy,Healthy,0.051561546,0.011757218,0.02025839,0.80957836,0.022258626,0.03210754,0.052478366,0.80957836
19040.png,Happy,Happy,Healthy,0.012069828,0.008548593,0.035781175,0.825146,0.032139156,0.029356463,0.056958817,0.825146
19041.png,Happy,Happy,Healthy,0.013604957,0.0053311298,0.010919679,0.9455681,0.008625677,0.0076485868,0.00830199,0.9455681
19045.png,Happy,Surprise,Mild_Stress,0.16586305,0.026752997,0.25126672,0.07126,0.059350967,0.386172,0.039334264,0.386172
1905.png,Happy,Happy,Healthy,0.005015696,0.0028070537,0.003920114,0.97131246,0.0058822073,0.0038731853,0.0071892785,0.97131246
19054.png,Happy,Happy,Healthy,0.1844411,0.097780034,0.115994796,0.43546265,0.04626819,0.089536086,0.030517066,0.43546265
19056.png,Happy,Angry,Severe_Stress,0.33466357,0.047232833,0.07528771,0.22864282,0.22614163,0.011686442,0.076344974,0.33466357
19062.png,Happy,Happy,Healthy,0.00096909434,0.00069036183,0.00089692936,0.9869824,0.0019745887,0.00097453006,0.0075120535,0.9869824
19063.png,Happy,Happy,Healthy,0.03285872,0.031038366,0.04274372,0.48137394,0.3322459,0.0019179914,0.077821314,0.48137394
19073.png,Happy,Happy,Healthy,0.046392065,0.01533904,0.0396594,0.6891785,0.122122355,0.01662455,0.07068417,0.6891785
19074.png,Happy,Happy,Healthy,0.062459253,0.012460057,0.037639353,0.5852467,0.08641775,0.018113365,0.19766353,0.5852467
19077.png,Happy,Neutral,Healthy,0.077254064,0.012264992,0.14165483,0.09019172,0.25402457,0.0736739,0.35093588,0.35093588
19079.png,Happy,Happy,Healthy,0.097464696,0.039391097,0.040270794,0.38253054,0.2192095,0.0025636957,0.2185697,0.38253054
19086.png,Happy,Happy,Healthy,0.027327357,0.029439364,0.02514767,0.8501914,0.02316917,0.011532223,0.03319291,0.8501914
19096.png,Happy,Happy,Healthy,0.042172123,0.036421835,0.0396193,0.75328517,0.05501867,0.007937201,0.065545626,0.75328517
19098.png,Happy,Happy,Healthy,0.052817963,0.008931793,0.04546891,0.75005984,0.019191548,0.066827066,0.056702863,0.75005984
19099.png,Happy,Happy,Healthy,0.14425203,0.015103674,0.034903973,0.75587195,0.026859194,0.014804428,0.008204763,0.75587195
19102.png,Happy,Neutral,Healthy,0.19380732,0.076465465,0.07021951,0.08762845,0.19436245,0.004290078,0.3732268,0.3732268
19105.png,Happy,Happy,Healthy,0.005329963,0.0044895243,0.0028332833,0.9653153,0.011206442,0.0013239993,0.009501496,0.9653153
19107.png,Happy,Happy,Healthy,0.046649393,0.04587174,0.042431954,0.57070935,0.11850578,0.0065686675,0.16926317,0.57070935
19109.png,Happy,Happy,Healthy,0.06078682,0.05573049,0.035983406,0.65338635,0.121388555,0.002475459,0.07024892,0.65338635
19117.png,Happy,Happy,Healthy,0.048108954,0.04245596,0.020302061,0.6947904,0.10251513,0.0017518043,0.09007561,0.6947904
19118.png,Happy,Fear,Moderate_Stress,0.0753195,0.012037327,0.3797158,0.011289994,0.12553579,0.30161205,0.09448964,0.3797158
19125.png,Happy,Happy,Healthy,0.019897683,0.0053512356,0.022869986,0.8996863,0.0152152525,0.014080023,0.022899568,0.8996863
19126.png,Happy,Happy,Healthy,0.009346217,0.0018120551,0.0061887405,0.96999264,0.0027082528,0.005169139,0.0047829566,0.96999264
19127.png,Happy,Happy,Healthy,0.06990074,0.03664701,0.08676467,0.44184396,0.15861467,0.009322941,0.19690602,0.44184396
1913.png,Happy,Neutral,Healthy,0.25902867,0.092815205,0.12572773,0.0707608,0.15275562,0.012237772,0.2866742,0.2866742
19130.png,Happy,Happy,Healthy,0.032882426,0.045327898,0.03863339,0.6078697,0.1219766,0.025856113,0.12745391,0.6078697
19132.png,Happy,Happy,Healthy,0.024636807,0.011886535,0.015046111,0.83729583,0.022295639,0.0040911315,0.08474804,0.83729583
19136.png,Happy,Neutral,Healthy,0.047632158,0.033941567,0.029763745,0.15335113,0.061504453,0.013788361,0.6600186,0.6600186
19137.png,Happy,Happy,Healthy,0.027105266,0.012662678,0.018572928,0.6734982,0.11937108,0.0030992704,0.1456906,0.6734982
19139.png,Happy,Happy,Healthy,0.018915098,0.005622222,0.010798695,0.5693491,0.098087445,0.0006807182,0.29654667,0.5693491
19148.png,Happy,Happy,Healthy,0.0057817902,0.004053889,0.0042075873,0.9574425,0.010944722,0.0012263651,0.016343039,0.9574425
1915.png,Happy,Fear,Moderate_Stress,0.110601336,0.023865337,0.41799605,0.016107079,0.35077623,0.015093353,0.06556065,0.41799605
19150.png,Happy,Happy,Healthy,0.02067111,0.009508261,0.011282857,0.9051673,0.004434387,0.0082425615,0.04069339,0.9051673
